Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Rep,Den,Mark
起来,2,26,4.4,2.545,3.868,0.047619048,0.075344391,0
一个,2,36,4.3,3.613,4.082,0.047619048,0.07345679,0
牛逼,2,20,6.4,3.884,3.422,0.047619048,0.072595281,1
无缝衔接,4,20,6,3.446,3.141,0.047619048,0.072595281,1
商丘,2,24,6.4,2.497,2.364,0.047619048,0.06944054,1
输出,2,19,6.9,2.144,4.143,0.047619048,0.068965517,0
大爷,2,23,5.3,3.495,3.605,0.047619048,0.066629182,0
卧槽,2,23,7.1,3.469,3.675,0.047619048,0.066629182,1
害怕,2,18,6.4,3.308,3.525,0.047619048,0.065335753,0
恶心,2,18,5.2,3.795,2.933,0.047619048,0.065335753,0
大快人心,4,18,5.7,3.419,3.684,0.047619048,0.065335753,1
厉害,2,73,8.4,4.844,4.4,0.047619048,0.064683053,0
不错,2,63,6.2,3.174,4.666,0.047619048,0.063605002,0
竟然,2,30,6,2.161,3.106,0.047619048,0.062962963,0
进入直播间,5,30,7.1,3.76,2.795,0.047619048,0.062962963,1
这个,2,21,5,3.975,3.916,0.047619048,0.06072533,0
可以,2,66,7.6,4.809,4.898,0.047619048,0.06058646,0
弹幕,2,29,7.1,3.453,3.435,0.047619048,0.060493827,1
我们,2,20,4.2,2.922,3.022,0.047619048,0.057913972,0
鲁迅,2,16,7.9,3.625,3.703,0.047619048,0.054446461,0
开口跪,3,53,7.2,4.596,4.423,0.047619048,0.053471324,1
卧槽,2,24,7.5,3.401,3.324,0.047619048,0.05,1
你再骂,3,17,5.2,3.057,3.735,0.047619048,0.049198763,1
火钳刘明,4,17,5.7,3.405,3.69,0.047619048,0.049198763,1
起来,2,24,5,2.281,2.588,0.047619048,0.048148148,0
留名,2,23,6.1,2.365,2.446,0.047619048,0.048148148,1
福报,2,17,7.9,3.264,2.793,0.047619048,0.035802469,-1
停停停,3,29,7.6,2.582,2.349,0.047619048,0.016386373,-1
与民同乐,4,19,7.3,3.787,3.787,0.047619048,0.068965517,-1
三观,2,26,7.2,4.181,3.931,0.047619048,0.096188748,-1
捂具,2,93,7.1,4.908,5.378,0.047619048,0.093359207,1
古巨基,3,32,6.8,4.239,4.176,0.047619048,0.117967332,-1
许昌,2,29,6.8,2.444,2.44,0.047619048,0.084059601,-1
gt,2,21,6.8,2.797,2.547,0.047619048,0.011211729,-1
康大海,3,35,6.6,4.319,3.952,0.047619048,0.128856624,-1
nb,2,25,6.6,4.164,4.183,0.047619048,0.023717119,1
说唱,2,20,6.4,2.684,2.922,0.047619048,0.057913972,-1
周口,2,39,6.1,3.165,3.192,0.047619048,0.113016587,-1
红字,2,47,6.1,3.958,5.012,0.047619048,0.047218629,-1
倒装句,3,26,6,3.767,3.979,0.047619048,0.230189915,-1
发麻麻,3,22,6,4.096,3.914,0.047619048,0.021561018,-1
发姐,2,133,5.9,5.244,5.357,0.047619048,0.133462699,-1
nm,2,37,5.7,2.84,2.745,0.047619048,0.132486388,1
喜之郎,3,35,5.6,3.561,3.508,0.047619048,0.309757695,-1
去见,2,29,5.5,2.496,2.336,0.047619048,0.060493827,-1
狂人日记,4,55,5.4,4.643,4.685,0.047619048,0.486574984,-1
阿里,2,206,5.4,4.234,4.107,0.047619048,0.430864198,-1
多财多亿,4,89,5.3,3.349,3.444,0.047619048,0.186419753,-1
dio,3,37,5.2,4.432,4.628,0.047619048,0.327439424,1
憋死,2,23,5.2,3.61,2.908,0.047619048,0.066629182,-1
8000,4,83,5.1,5.253,5.215,0.047619048,0.304900181,-1
安阳,2,44,5,3.73,3.193,0.047619048,0.127635648,-1
哭了,2,72,4.9,3.783,4.675,0.047619048,0.071798189,-1
空降000,5,22,4.7,2.981,2.14,0.047619048,0.194826457,-1
爷爷奶奶,4,58,4.6,4.339,4.83,0.047619048,0.504584152,-1
好孙子,3,34,4.6,4.396,4.491,0.047619048,0.30091683,-1
白胡子,3,17,4.6,3.69,3.69,0.047619048,0.049198763,-1
怪好听的,4,30,4.5,2.342,3.037,0.047619048,0.062962963,-1
喵啊,2,82,4.4,4.094,4.714,0.047619048,0.078050884,-1
原剧,2,19,4.4,3.321,3.577,0.047619048,0.068965517,-1
尿啊,2,56,4.4,4.128,4.065,0.047619048,0.050237171,1
给你,2,22,4.3,3.629,3.72,0.047619048,0.019404916,-1
带孝孙,3,17,4.2,2.652,3.499,0.047619048,0.150294695,-1
大孝子,3,16,4.2,2.906,3.75,0.047619048,0.141453831,-1
爷要吃,3,24,4.1,2.922,3.485,0.047619048,0.212508186,-1
建议,2,21,6.6,2.79,3.332,0.047619048,0.04382716,0
左右声道,4,51,4.1,4.508,4.387,0.047619048,0.147877425,-1
你工作没了,5,35,4,3.186,2.271,0.047619048,0.07345679,-1
你币有了,4,20,4,3.139,2.795,0.047619048,0.041975309,1
退休,2,18,7.9,3.684,2.281,0.047619048,0.037654321,0
b站,2,18,6.5,3.414,3.392,0.047619048,0.037654321,1
感觉,2,17,6.1,2.94,3.617,0.047619048,0.035802469,0
知道,2,16,6.5,3.281,3.156,0.047619048,0.031481481,0
视频,2,15,7.9,3.107,3.24,0.047619048,0.031481481,1
马化腾,3,16,5.2,2.078,2.522,0.047619048,0.031481481,1
突然,2,23,8.7,4.176,3.469,0.047619048,0.022639069,0
不灭之握,4,19,6.3,3.471,3.722,0.047619048,0.018542475,1
完了,2,16,4.5,2.217,3.453,0.047619048,0.015308323,0
蕾姆,2,16,9.7,3.125,3.75,0.047619048,0.014445882,1
王境泽,3,157,5,4.896,5.304,0.05,1,1
鬼畜,2,218,4.6,2.469,2.165,0.05,1,1
章鱼,2,340,5.2,2.572,2.402,0.05,1,1
可爱,2,192,4.3,2.991,4.319,0.05,0.880190606,0
自己,2,274,5.4,2.253,3.451,0.05,0.802023121,0
调音师,3,125,5.4,2.614,5.919,0.05,0.801097394,1
火钳刘明,4,95,5.6,5.249,5.498,0.05,0.609053498,1
怎么,2,411,4.8,5.27,4.454,0.05,0.488065844,0
白嫖,2,157,5.6,4.479,2.615,0.05,0.466763006,1
笑死,2,388,4.8,5.297,2.475,0.05,0.46255144,1
反应,2,124,5.1,2.303,5.068,0.05,0.460282916,0
bgm,3,315,5.1,5.4,4.887,0.05,0.457810047,1
声音,2,92,4.8,4.04,3.319,0.05,0.426140231,0
德国骨科,4,109,4.7,4.879,4.719,0.05,0.417845484,1
鬼畜,2,68,6.2,3.178,3.551,0.05,0.416323731,1
耳朵,2,66,6.1,2.737,4.168,0.05,0.403978052,0
龙王,2,338,5.1,6.222,6.164,0.05,0.403292181,0
觉得,2,59,4.8,3.091,3.84,0.05,0.371742112,0
感觉,2,57,5,3.482,4.251,0.05,0.365569273,0
灵魂,2,80,5.8,2.525,4.682,0.05,0.365554799,0
阿根廷,3,243,6.3,5.902,3.306,0.05,0.35321821,0
什么,2,53,5.7,2.889,4.987,0.05,0.327160494,0
表白,2,368,5.3,5.995,4.781,0.05,0.32120383,1
莫名,2,50,6.4,5.069,3.118,0.05,0.320301783,1
信阳,2,50,6.1,3.811,4.104,0.05,0.320301783,1
笑死,2,119,5,4.185,2.304,0.05,0.314617169,1
战术,2,49,6.4,4.401,2.184,0.05,0.314128944,0
这个,2,65,4.3,4.744,3.963,0.05,0.300884956,0
弹幕,2,47,6.4,4.757,4.754,0.05,0.294924554,1
b站,2,46,5.3,3.073,5.116,0.05,0.294924554,1
bgm,3,46,5.5,3.181,4.516,0.05,0.294924554,1
欢迎回来,4,46,5.1,4.594,4.692,0.05,0.294924554,1
梦想,2,99,5.2,2.447,4.37,0.05,0.292630058,0
小可儿,3,62,5.5,4.799,4.843,0.05,0.287270252,1
河南,2,44,6.7,4.754,2.222,0.05,0.281893004,0
bgm,3,133,4.4,5.579,3.147,0.05,0.278688525,1
还有,2,92,4.6,4.3,2.36,0.05,0.277456647,0
bgm,3,90,6.1,4.132,3.753,0.05,0.274566474,1
火钳刘明,4,101,5.2,4.235,4.306,0.05,0.26937355,1
黑喂狗,3,210,5.4,5.964,5.941,0.05,0.268256988,1
一个,2,278,4.1,2.666,3.744,0.05,0.258830455,0
什么,2,91,6,3.256,4.988,0.05,0.252890173,0
loser,5,210,5.8,5.509,5.851,0.05,0.251028807,1
淮滨,2,39,6.9,4.27,3.062,0.05,0.243484225,1
那个,2,38,4.4,3.254,3.84,0.05,0.243484225,0
高晓松,3,38,6.2,3.153,4.932,0.05,0.243484225,1
德意志,3,61,4.7,4.408,4.573,0.05,0.233949946,0
bgm,3,182,4.8,5.594,4.189,0.05,0.233572369,1
有点,2,36,4.9,4.417,3.539,0.05,0.230452675,0
牛逼,2,221,5.6,4.997,5.97,0.05,0.227086183,1
翻唱,2,49,4.4,3.478,3.208,0.05,0.222600408,1
希望,2,74,6.5,2.754,3.153,0.05,0.222543353,0
标准开头,4,56,6.2,5.352,4.959,0.05,0.220238095,1
硬币,2,34,6.6,2.438,2.769,0.05,0.218106996,1
老乡,2,33,5.9,4.476,3.475,0.05,0.211248285,0
春天,2,54,5.7,4.718,4.768,0.05,0.208829365,0
超级加倍,4,52,5.7,4.625,4.809,0.05,0.204861111,1
弹幕,2,95,6,3.209,5.059,0.05,0.199215966,1
弹幕,2,135,6.2,4.144,5.313,0.05,0.194858713,1
b站,2,49,5.7,2.569,4.4,0.05,0.192956349,1
卧槽,2,30,7.2,4.348,4,0.05,0.192043896,1
高级弹幕,4,71,5.6,4.424,3.416,0.05,0.189327146,1
鸡喙,2,47,6,2.898,4.884,0.05,0.185019841,1
汝甚骚,3,48,5.2,4.197,4.433,0.05,0.183895539,1
没有,2,61,4.3,4.535,4.304,0.05,0.177023121,0
十万,2,150,5.2,4.68,5.912,0.05,0.174485597,0
知道,2,61,6.3,3.252,3.541,0.05,0.174132948,0
埋葬,2,57,6.8,2.245,2.722,0.05,0.174132948,0
怎么,2,27,5.7,3.704,4.06,0.05,0.172839506,0
你们,2,27,4.1,3.602,2.697,0.05,0.172839506,0
音乐区,3,27,5.2,3.68,3.792,0.05,0.172839506,1
王老菊,3,27,4.6,4.106,4.607,0.05,0.172839506,1
吟游诗人,4,27,4.9,3.087,3.162,0.05,0.172839506,1
右边,2,26,6.1,4.181,3.372,0.05,0.166666667,0
人才,2,26,4.2,3.258,3.316,0.05,0.166666667,0
浑身难受,4,26,6.5,2.295,4.393,0.05,0.166666667,1
每日一刷,4,26,6.3,4.316,4.441,0.05,0.166666667,1
回来,2,135,4.9,2.31,4.501,0.05,0.16434948,0
面筋哥,3,61,5.7,4.152,4.298,0.05,0.162645012,1
终于,2,42,6,4.135,2.148,0.05,0.161044614,0
这里,2,26,4.1,3.022,3.868,0.05,0.160493827,0
up,2,26,4.6,4.47,2.977,0.05,0.160493827,1
洗脑,2,25,6.5,3.604,3.863,0.05,0.160493827,1
梅西,2,60,5.5,4.215,4.335,0.05,0.160092807,1
能干,2,41,5.8,4.021,4.217,0.05,0.156692057,0
再来亿遍,4,58,5.8,4.231,4.322,0.05,0.154756381,1
笑死,2,39,4.9,4.336,2.694,0.05,0.153769841,1
韩红,2,39,5.8,4.384,4.285,0.05,0.153769841,1
回头,2,25,4.8,3.524,4.564,0.05,0.153635117,0
硬币,2,76,5.9,3.572,3.466,0.05,0.152886671,1
欢迎回来,4,102,5.5,4.807,4.882,0.05,0.148351648,1
突然,2,24,6.4,4.054,2.985,0.05,0.147462277,0
成功,2,23,7,2.228,2.662,0.05,0.147462277,0
陛下,2,143,5.3,3.393,4.729,0.05,0.146101231,0
弹幕,2,31,6.6,4.414,4.543,0.05,0.143635126,1
镇站之宝,4,74,6.1,3.989,4.42,0.05,0.143361048,1
梅开二度,4,119,6.3,5.458,5.498,0.05,0.142386831,1
耳光,2,118,6.6,5.572,5.859,0.05,0.141563786,0
无中生有,4,53,5,3.474,3.249,0.05,0.141299304,1
已经,2,22,6.2,3.823,4.152,0.05,0.141289438,0
每天,2,22,4.9,3.88,2.491,0.05,0.141289438,0
多少,2,120,5.5,2.916,4.278,0.05,0.139917695,0
小说,2,118,5.4,4.624,5.162,0.05,0.13909465,0
经典,2,118,6.5,5.629,5.599,0.05,0.13744856,0
王莽,2,133,4.6,5.442,5.416,0.05,0.136798906,1
猩猩,2,71,4.7,4.616,4.234,0.05,0.135676493,1
发现,2,21,5.9,3.006,2.489,0.05,0.134430727,0
人才,2,34,5.6,3.708,4.337,0.05,0.133928571,0
百万,2,111,5.4,3.497,4.786,0.05,0.131687243,0
前方,2,50,6.3,4.291,2.039,0.05,0.13062645,0
弹幕,2,33,5.2,4.45,4.718,0.05,0.129960317,1
字幕,2,20,5.7,4.122,4.122,0.05,0.128257888,1
路过,2,20,5.2,2.622,3.984,0.05,0.128257888,0
到底,2,107,5.9,3.892,3.966,0.05,0.125925926,0
什么,2,98,5.8,3.509,5.124,0.05,0.124542661,0
李世民,3,121,4.4,5.137,5.512,0.05,0.124487004,1
为所欲为,4,104,5.7,4.562,5.403,0.05,0.12345679,1
系列,2,19,7.7,3.176,4.037,0.05,0.122085048,0
喜欢,2,19,5,3.326,3.216,0.05,0.122085048,0
考古,2,84,7.5,3.01,5.125,0.05,0.122056515,0
电话,2,84,5.2,2.644,5.605,0.05,0.122056515,0
还是,2,31,4.4,2.11,2.175,0.05,0.12202381,0
没有,2,101,5,3.967,3.205,0.05,0.121908386,0
演员,2,103,6.1,3.546,3.777,0.05,0.1218107,0
没有,2,29,5.3,4.28,2.699,0.05,0.120490129,0
这个,2,34,4.5,4.489,4.455,0.05,0.118607182,0
有生之年,4,31,5.4,4.107,4.171,0.05,0.118607182,1
不服,2,83,5.7,2.491,4.859,0.05,0.116365777,0
裂开,2,97,5.7,3.013,2.84,0.05,0.116049383,1
调音,2,27,4.7,3.825,2.31,0.05,0.115724983,1
可还行,3,30,5.6,2.705,4.64,0.05,0.115342764,1
挑战,2,31,6.4,3.186,3.687,0.05,0.114087302,0
弹幕,2,58,6.5,3.27,4.736,0.05,0.112370874,1
什么,2,28,6,3.621,4.253,0.05,0.110119048,0
居然,2,17,6.4,2.133,3.146,0.05,0.109053498,0
循环,2,17,7.8,3.293,3.852,0.05,0.109053498,0
注意,2,17,6.9,3.617,3.69,0.05,0.109053498,0
今天,2,17,5.7,3.735,2.174,0.05,0.109053498,0
原版,2,17,5.4,3.057,3.617,0.05,0.109053498,1
前方高能,4,17,6.1,3.852,2.696,0.05,0.109053498,1
怎么,2,35,6,3.734,3.128,0.05,0.106936416,0
起来,2,51,4.5,2.001,4.139,0.05,0.106913756,0
项羽,2,109,6.2,5.165,5.519,0.05,0.104787962,1
花之舞,3,34,7.2,3.041,3.029,0.05,0.103323699,1
有毒,2,16,4.7,3.453,3.578,0.05,0.102880658,0
就是,2,22,4.4,3.259,3.716,0.05,0.102110279,0
特效,2,86,6.6,3.447,5.483,0.05,0.102057613,1
集美,2,41,6,4.302,2.449,0.05,0.101392111,1
绝活,2,38,5.2,3.236,4.162,0.05,0.101392111,1
视频,2,54,6.4,2.145,3.703,0.05,0.100781053,1
百万,2,48,6.1,4.679,2.355,0.05,0.100498931,0
真实,2,33,5.3,3.695,3.381,0.05,0.100433526,0
喜欢,2,34,7,3.735,3.013,0.05,0.097543353,0
人间,2,32,4.7,3.087,2.234,0.05,0.097543353,0
知道,2,21,7,2.62,2.006,0.05,0.097345133,0
猕猴桃,3,36,6.1,4.403,2.85,0.05,0.096055684,1
播放,2,17,6.5,3.382,3.007,0.05,0.096021948,0
演技,2,79,6,4.85,4.451,0.05,0.094650206,1
调音师,3,73,6.4,2.332,5.344,0.05,0.093663106,1
味儿,2,78,4.8,4.474,2.054,0.05,0.093004115,0
鬼畜,2,45,6.8,2.598,2.142,0.05,0.09230221,1
有点,2,78,4.1,5.37,4.555,0.05,0.09218107,0
留名,2,31,6.8,2.007,3.288,0.05,0.091763006,1
派大星,3,30,7.5,4.148,3.731,0.05,0.091763006,1
怎么,2,63,6.2,4.678,4.472,0.05,0.091640502,0
最后,2,23,6.9,3.375,2.539,0.05,0.09077381,0
up主,3,23,4.9,4.023,3.099,0.05,0.09077381,1
什么,2,49,6.4,2.941,4.803,0.05,0.090163934,0
再来亿遍,4,62,6.3,4.756,4.93,0.05,0.090070644,1
几个,2,76,4.2,2.754,3.643,0.05,0.089711934,0
弹幕,2,30,7.2,3.76,4.253,0.05,0.088150289,1
音乐区,3,19,4.9,3.261,3.787,0.05,0.08781484,1
剧情,2,75,6,4.399,5.189,0.05,0.087242798,0
徐晃,2,22,7.2,3.914,4.005,0.05,0.086805556,1
兄弟,2,28,7.7,3.28,2.062,0.05,0.085260116,0
硬币,2,69,6.2,3.644,3.431,0.05,0.084735841,1
上帝之鞭,4,85,5.9,5.443,4.798,0.05,0.083994528,1
笑死,2,22,4.8,3.096,2.37,0.05,0.083786725,1
吴亦凡,3,18,7.1,3.684,2.614,0.05,0.083049694,1
杨坚,2,84,6.6,4.302,5.426,0.05,0.082900137,1
你们,2,57,4.7,3.131,2.236,0.05,0.082810047,0
公屏,2,27,7.5,2.199,2.027,0.05,0.082369942,1
下次一定,4,27,4.6,2.181,2.723,0.05,0.082369942,1
一样,2,71,4.4,4.08,3.912,0.05,0.081481481,0
品如,2,21,6.5,3.744,3.69,0.05,0.080522307,1
郭老师,3,30,5.3,3.898,4.027,0.05,0.080046404,1
镇站之宝,4,55,7.9,3.437,4.411,0.05,0.079866562,1
up,2,64,4.2,5.031,2.877,0.05,0.07961364,1
牛逼,2,20,7,4.022,3.684,0.05,0.078869048,1
高能,2,61,5.7,2.408,4.777,0.05,0.078296502,0
合影,2,40,6.9,3.864,4.315,0.05,0.077475435,1
每日一刷,4,60,5.8,4.733,5.008,0.05,0.076979365,1
xswl,4,64,5.8,4.91,4.944,0.05,0.07654321,1
修罗,2,63,6,5.06,4.961,0.05,0.075720165,1
每日一刷,4,39,5.8,4.423,4.336,0.05,0.07558579,1
up,2,36,4.2,4.816,3.502,0.05,0.075552388,1
要素过多,4,28,6.2,3.821,3.691,0.05,0.074709977,1
以为,2,16,5,2.424,2.524,0.05,0.074200136,0
离婚,2,62,4.6,4.53,4.74,0.05,0.074074074,0
万恶之源,4,38,5.5,4.524,4.524,0.05,0.073696145,1
好听,2,27,4.5,3.69,3.94,0.05,0.071925754,0
硬币,2,18,7.1,2.769,3.017,0.05,0.07093254,1
一个,2,40,4.6,2.497,2.97,0.05,0.069790879,0
人才,2,16,5.5,3.25,3.5,0.05,0.06943499,0
卧槽,2,18,7,3.795,3.837,0.05,0.068552775,1
剧情,2,18,5.7,3.261,3.948,0.05,0.068552775,0
白鼠,2,55,6.4,3.764,4.677,0.05,0.0680521,1
永远,2,22,7.6,3.534,3.134,0.05,0.067196532,0
童年,2,22,6.8,2.766,3.607,0.05,0.067196532,0
没有,2,17,4.8,3.382,3.293,0.05,0.066964286,0
新世界,3,17,7,2.131,3.852,0.05,0.066964286,1
百万调音师,5,17,5.2,3.572,3.617,0.05,0.066964286,1
雄氏老方,4,46,5.8,3.968,4.053,0.05,0.066915228,1
老婆,2,18,6.4,2.621,2.056,0.05,0.065288357,0
时候,2,22,6,2.112,4.152,0.05,0.064306358,0
弹幕,2,50,6.5,4.999,4.383,0.05,0.064247036,1
结尾,2,16,7.3,3.75,2.608,0.05,0.062996032,0
开始,2,23,5.7,3.969,3.551,0.05,0.0612529,0
时代,2,42,7.6,3.897,2.42,0.05,0.061028257,0
你们,2,29,4,3.906,3.13,0.05,0.060940841,0
兄弟,2,29,7,4.018,2.201,0.05,0.060940841,0
警告,2,16,6.8,2.052,3.453,0.05,0.0609358,0
来了老弟,4,16,4.2,3.274,3.031,0.05,0.0609358,1
天天,2,51,4.4,5.055,3.98,0.05,0.06090535,0
幸运,2,25,7.1,3.045,2.739,0.05,0.060693642,0
音乐,2,47,5.6,4.203,2.108,0.05,0.060295624,0
日常,2,50,7.2,4.997,4.831,0.05,0.060082305,0
好像,2,50,4.6,3.684,3.333,0.05,0.060082305,0
我们,2,41,4.1,3.059,2.243,0.05,0.059654631,0
每天,2,46,4.9,4.849,2.355,0.05,0.059124835,0
每日一刷,4,40,7.1,4.412,4.284,0.05,0.058084772,1
up,2,19,5.9,3.827,2.641,0.05,0.057803468,1
水手,2,27,6.6,2.603,4.357,0.05,0.056664291,0
皮皮虾,3,27,6.5,4.134,4.032,0.05,0.056664291,1
曹操,2,55,6,4.972,5.172,0.05,0.056087551,0
鸡米花,3,21,6.6,2.485,3.744,0.05,0.055916473,1
尼玛,2,47,7.4,3.085,4.581,0.05,0.055144033,1
分钟,2,46,6.4,2.835,4.758,0.05,0.055144033,0
长大,2,18,5.6,4.059,2.864,0.05,0.054913295,0
b站,2,26,5,3.406,4.393,0.05,0.054526016,1
bgm,3,28,5.4,4.155,3.089,0.05,0.054295792,1
鸡皮疙瘩,4,45,7.6,4.355,4.185,0.05,0.053497942,1
魔鬼,2,20,5.8,2.902,3.746,0.05,0.053364269,0
瘟疫公司,4,16,9.2,3.5,3.328,0.05,0.023351648,-1
赝品,2,20,8.5,3.722,4.022,0.05,0.023868313,1
丛刃,2,25,8.4,4.214,4.244,0.05,0.02962963,-1
阮小七,3,20,8.4,3.239,3.441,0.05,0.023868313,-1
押韵,2,36,7.9,4.538,4.593,0.05,0.052394035,1
混账,2,31,8.2,4.285,4.349,0.05,0.037037037,-1
外交事故,4,25,8.2,3.719,3.669,0.05,0.036302983,-1
尿壶,2,21,8.2,4.297,3.844,0.05,0.025514403,-1
勒沃库森,4,52,8.1,4.324,3.663,0.05,0.071232339,-1
学校,2,32,4.1,3.475,2.434,0.05,0.052280171,0
每天,2,28,5.1,4.45,2.879,0.05,0.052280171,0
恩将仇报,4,16,7.7,3.75,3.875,0.05,0.018930041,-1
熊凤山,3,29,7.6,4.087,3.555,0.05,0.042189953,-1
成功,2,20,6.8,2.764,3.509,0.05,0.052023121,0
视频,2,17,7.9,2.292,3.572,0.05,0.052023121,1
网抑云,3,17,7.4,3.22,2.895,0.05,0.052023121,1
口出狂言,4,24,7.6,3.887,3.34,0.05,0.028806584,-1
阜新,2,71,7.5,5.204,3.778,0.05,0.100274725,-1
滚动的天空,5,23,7.5,3.708,3.109,0.05,0.044191019,-1
胖鼠,2,19,7.5,3.787,3.787,0.05,0.039914469,-1
三大目标,4,40,7.4,3.026,4.344,0.05,0.058084772,-1
毒药产品,4,52,7.3,3.477,3.36,0.05,0.075549451,-1
哥斯拉,3,43,7.3,4.282,4.583,0.05,0.050205761,-1
杀气,2,26,7.3,2.607,2.929,0.05,0.037872841,-1
拜见,2,32,7.3,4.25,3.059,0.05,0.037037037,-1
直升机,3,17,7.3,3.69,3.572,0.05,0.020576132,1
半个时辰,4,66,7.2,4.699,5.097,0.05,0.079012346,-1
比基尼海滩,5,19,7.2,2.641,3.532,0.05,0.054913295,-1
瘫痪在床,4,27,7.2,3.064,3.421,0.05,0.039246468,-1
陈平,2,29,7.2,4.099,3.411,0.05,0.034567901,-1
夫妻情分,4,19,7.2,3.281,3.326,0.05,0.023045267,-1
qq,2,16,7.2,3.578,2.406,0.05,0.018106996,1
喷个水,3,46,7.1,2.213,4.942,0.05,0.055144033,-1
恩断义绝,4,35,7.1,4.229,4.786,0.05,0.041975309,-1
段友,2,17,7.1,3.499,3.852,0.05,0.035637919,-1
电话,2,40,6.6,3.221,4.594,0.05,0.051368359,0
搞的鬼,3,27,7.1,3.123,4.31,0.05,0.032098765,-1
样片,2,22,7.1,4.187,4.152,0.05,0.031985871,-1
前后疼痛,4,22,7.1,4.096,3.932,0.05,0.031985871,-1
林阳,2,23,7.1,3.638,4.35,0.05,0.027160494,-1
目无尊长,4,22,7.1,3.278,3.295,0.05,0.026337449,-1
蔷薇少女,4,142,7,4.881,4.859,0.05,0.204866562,-1
自求多福,4,25,7,4.263,3.894,0.05,0.02962963,-1
生死自负,4,17,7,3.852,3.69,0.05,0.020576132,-1
见孝,2,90,6.9,2.206,4.59,0.05,0.13088697,-1
助攻,2,18,6.9,2.141,3.795,0.05,0.083049694,1
忠犬,2,56,6.9,4.084,5.28,0.05,0.066666667,-1
套路,2,46,6.9,3.6,4.967,0.05,0.055144033,-1
四大家族,4,39,6.9,5.061,4.978,0.05,0.04691358,-1
祖传,2,39,6.9,4.99,4.651,0.05,0.041975309,1
江省,2,20,6.8,3.984,4.122,0.05,0.023868313,-1
逆血攻心,4,62,6.7,5.252,5.053,0.05,0.074074074,-1
禽兽生,3,32,6.7,4.578,4.325,0.05,0.038683128,-1
本山,2,25,6.6,2.962,2.143,0.05,0.115724983,-1
版本,2,23,6.6,2.344,4.143,0.05,0.027160494,-1
立锥之地,4,17,6.6,3.337,3.97,0.05,0.020576132,-1
油炸,2,39,6.5,4.424,2.242,0.05,0.103944316,-1
倒放,2,31,6.5,3.84,3.574,0.05,0.080046404,-1
太神奇啦,4,51,6.5,4.065,3.602,0.05,0.074175824,-1
双下巴,3,18,6.5,3.239,3.795,0.05,0.068552775,-1
隐忍,2,162,6.4,5.708,5.764,0.05,0.193415638,-1
上我的床,4,92,6.4,3.844,3.622,0.05,0.133634223,-1
带感,2,21,6.4,3.423,4.202,0.05,0.026928143,-1
江婉,2,16,6.4,2.092,3.406,0.05,0.018930041,-1
买你手脚,4,47,6.3,3.65,4.639,0.05,0.091080877,-1
随身携带,4,75,6.3,5.039,2.41,0.05,0.089711934,-1
良配,2,19,6.3,4.037,3.932,0.05,0.023045267,-1
二凤,2,36,6.2,4.385,4.551,0.05,0.034199726,-1
梅开n度,4,17,6.2,4.087,3.852,0.05,0.020576132,-1
下一位,3,33,6.1,2.22,3.687,0.05,0.129960317,-1
友情客串,4,39,6.1,3.527,4.073,0.05,0.103944316,-1
塑料姐妹花,5,62,6.1,5.176,4.926,0.05,0.07961364,-1
0,2,21,6.1,2.067,3.232,0.05,0.01751026,-1
结婚证,3,274,6,4.911,6.152,0.05,0.325102881,-1
文彦,2,35,6,4.396,4.286,0.05,0.133841132,-1
丰兄,2,18,6,3.614,2.474,0.05,0.065288357,-1
dg,2,18,6,3.906,3.837,0.05,0.065288357,-1
友情出演,4,24,6,3.209,3.72,0.05,0.064037123,-1
rap,3,40,5.3,4.584,4.853,0.05,0.050051222,1
喷水,2,30,6,3.302,4.123,0.05,0.036213992,-1
干他的报纸,5,28,6,3.21,3.95,0.05,0.036001756,-1
手眼通天,4,26,6,3.767,4.316,0.05,0.03127572,-1
吃我的药,4,20,6,2.08,2.684,0.05,0.029042386,-1
祖师,2,22,6,3.607,4.369,0.05,0.026337449,-1
婉儿,2,22,6,3.259,3.641,0.05,0.026337449,-1
师尊,2,20,6,4.022,3.404,0.05,0.023868313,-1
蒙药,2,119,5.9,4.974,2.428,0.05,0.171507064,-1
压死,2,36,5.9,4.614,4.649,0.05,0.141865079,-1
you,3,25,5.9,3.403,3.684,0.05,0.09077381,-1
御医,2,61,5.9,4.4,5.085,0.05,0.073251029,-1
nike,4,66,5.8,5.342,4.666,0.05,0.079012346,1
昔日残疾人,5,37,5.8,4.044,4.531,0.05,0.071680524,-1
叫地主,3,37,5.8,4.466,4.053,0.05,0.044444444,-1
噬主,2,30,5.8,4.228,4.707,0.05,0.036213992,-1
市长,2,34,6.3,2.372,4.793,0.05,0.049450549,0
干炮,2,24,5.8,3.72,4.22,0.05,0.030879555,1
吴亦凡,3,34,8.4,4.595,2.511,0.05,0.049450549,1
叶辰,2,17,5.8,3.97,3.852,0.05,0.020576132,-1
大香肠,3,16,5.8,3.25,3.75,0.05,0.020488804,-1
别后悔,3,247,5.7,6.078,5.976,0.05,0.295473251,-1
感觉,2,41,7.3,4.308,4.619,0.05,0.049382716,0
顺子,2,72,5.7,4.77,4.427,0.05,0.283234127,-1
佩琪,2,36,5.7,4.396,4.663,0.05,0.043611884,-1
爽文,2,34,5.7,4.197,4.572,0.05,0.040329218,-1
